SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,PCL_CM,PCL_DET,TL_CM,TL_DET,STL_CM,STL_DET,LENGTHS_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,DRESSED WT (lb),SEX,OCC,GEAR,LOC,NOTES,Source ID,SourceFile
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,113120,,M,36.183,-74.750,,10,19,1985,152.0,EST,,,165.5,CALC,,,,,juv,,,,,,F,BIO,LL,,,113120,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,113112,,M,35.833,-74.883,,10,19,1985,152.0,EST,,,165.5,CALC,,,,,juv,,,,,,M,BIO,LL,,,113112,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,113111,,M,35.833,-74.883,,10,19,1985,145.0,EST,,,158.0,CALC,,,,,juv,,,,,,M,BIO,LL,,,113111,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,112576,,M,40.067,-71.267,,8,14,1988,125.0,EST,,,136.5,CALC,,,,,juv,,,,,,F,REC,RR,,,112576,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112576,,M,40.467,-72.217,,6,30,1988,111.0,EST,,,122.0,EST,,,,,juv,23.0,KG,EST,23.0,,F,REC,RR,,,112576,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112570,,M,39.867,-71.667,,9,8,1986,96.6,CALC,,,105.9,CALC,,,,,neo,9.0,KG,EST,9.0,,U,REC,RR,,,112570,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112508,,M,40.033,-67.633,,6,14,1992,66.8,CALC,,,79.0,MEAS,,,,,neo,18.0,KG,EST,18.0,,U,COM,LL,,,112508,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112505,,M,38.967,-65.783,,6,15,1992,71.0,CALC,,,84.0,MEAS,,,,,neo,4.0,KG,EST,4.0,,U,COM,LL,,,112505,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112502,,M,38.983,-65.833,,6,15,1992,68.5,CALC,,,81.0,EST,,,,,neo,3.0,KG,EST,3.0,,U,COM,LL,,,112502,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112500,,M,38.967,-65.767,,6,15,1992,71.0,CALC,,,84.0,EST,,,,,neo,4.0,KG,EST,4.0,,U,COM,LL,,,112500,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112281,,M,40.983,-71.467,,8,11,1987,130.3,CALC,,,142.1,CALC,,,,,juv,23.0,KG,EST,23.0,,F,REC,RR,,,112281,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112275,,M,39.850,-71.483,,9,22,1987,102.9,CALC,,,122.0,EST,,,,,neo,32.0,KG,EST,32.0,,F,REC,RR,,,112275,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112272,,M,40.533,-71.833,,7,20,1987,46.0,EST,,,51.4,CALC,,,,,neo,2.0,KG,EST,2.0,,U,REC,RR,,,112272,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112252,,M,39.917,-72.217,,9,2,1985,102.9,CALC,,,122.0,EST,,,,,neo,14.0,KG,EST,14.0,,U,REC,RR,,,112252,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112251,,M,40.217,-71.600,,9,1,1985,102.9,CALC,,,122.0,EST,,,,,neo,18.0,KG,EST,18.0,,U,REC,RR,,,112251,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112224,,M,29.150,-87.583,,9,29,1988,99.9,CALC,,,109.5,CALC,,,,,neo,10.0,KG,EST,10.0,,U,COM,LL,,,112224,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112220,,M,29.433,-87.217,,9,28,1988,74.6,CALC,,,82.2,CALC,,,,,neo,4.0,KG,EST,4.0,,U,COM,LL,,,112220,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112042,,M,39.483,-73.267,,6,11,1989,107.1,CALC,,,127.0,EST,,,,,juv,16.0,KG,EST,16.0,,U,REC,RR,,,112042,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,112038,,M,39.717,-73.750,,7,8,1988,54.2,CALC,,,64.0,EST,,,,,neo,5.0,KG,EST,5.0,,M,REC,RR,,,112038,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111840,,M,39.383,-73.500,,6,21,1986,103.0,CALC,,,112.8,CALC,,,,,neo,11.0,KG,EST,11.0,,U,REC,RR,,,111840,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111749,,M,40.550,-73.017,,6,18,1995,66.0,EST,,,72.9,CALC,,,,,neo,16.0,KG,EST,16.0,,F,REC,RR,,,111749,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111598,,M,35.950,-74.700,,1,16,1986,140.0,EST,,,152.6,CALC,,,,,juv,40.0,KG,EST,40.0,,U,OBS,LL,,,111598,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111597,,M,35.850,-74.733,,1,16,1986,170.0,EST,,,184.9,CALC,,,,,juv,65.0,KG,EST,65.0,,U,OBS,LL,,,111597,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111593,,M,36.333,-74.733,,1,14,1986,190.0,EST,,,206.5,CALC,,,,,juv,95.0,KG,EST,95.0,,U,OBS,LL,,,111593,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,111592,,M,38.783,-74.633,,6,9,1986,207.0,MEAS,,,224.8,CALC,,,,,juv,,,,,,M,REC,RR,,,111592,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111592,,M,35.983,-74.750,,1,14,1986,195.0,EST,,,211.8,CALC,,,,,juv,100.0,KG,EST,100.0,,M,OBS,LL,,,111592,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111568,,M,36.167,-74.733,,1,12,1986,195.0,EST,,,211.8,CALC,,,,,juv,100.0,KG,EST,100.0,,U,OBS,LL,,,111568,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111566,,M,35.917,-74.733,,1,12,1986,190.0,EST,,,206.5,CALC,,,,,juv,95.0,KG,EST,95.0,,U,OBS,LL,,,111566,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111565,,M,35.900,-74.733,,1,12,1986,185.0,EST,,,201.1,CALC,,,,,juv,90.0,KG,EST,90.0,,U,OBS,LL,,,111565,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111560,,M,36.417,-74.583,,1,10,1986,180.0,EST,,,195.7,CALC,,,,,juv,85.0,KG,EST,85.0,,U,OBS,LL,,,111560,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111558,,M,36.033,-74.733,,1,10,1986,160.0,EST,,,174.1,CALC,,,,,juv,60.0,KG,EST,60.0,,U,OBS,LL,,,111558,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111554,,M,36.183,-74.750,,1,9,1986,190.0,EST,,,206.5,CALC,,,,,juv,90.0,KG,EST,90.0,,U,OBS,LL,,,111554,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111505,,M,39.433,-70.800,,9,25,1985,255.6,CALC,,,304.0,EST,,,,,juv,95.0,KG,EST,95.0,,U,OBS,LL,,,111505,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111433,,M,39.867,-67.850,,9,22,1985,190.0,EST,,,206.5,CALC,,,,,juv,125.0,KG,EST,125.0,,U,OBS,LL,,,111433,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111421,,M,39.950,-67.583,,9,22,1985,180.0,EST,,,195.7,CALC,,,,,juv,110.0,KG,EST,110.0,,F,OBS,LL,,,111421,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111397,,M,39.517,-66.850,,10,19,1985,185.0,EST,,,201.1,CALC,,,,,juv,70.0,KG,EST,70.0,,U,OBS,LL,,,111397,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111391,,M,39.533,-66.817,,10,18,1985,180.0,EST,,,195.7,CALC,,,,,juv,65.0,KG,EST,65.0,,U,OBS,LL,,,111391,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111355,,M,39.683,-67.700,,10,13,1985,175.0,EST,,,190.3,CALC,,,,,juv,65.0,KG,EST,65.0,,U,OBS,LL,,,111355,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111349,,M,39.750,-67.683,,10,12,1985,200.0,EST,,,217.2,CALC,,,,,juv,100.0,KG,EST,100.0,,U,OBS,LL,,,111349,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111341,,M,39.700,-67.783,,10,10,1985,210.0,EST,,,228.0,CALC,,,,,juv,100.0,KG,EST,100.0,,U,OBS,LL,,,111341,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,111316,,M,39.467,-72.183,,8,10,1986,222.0,MEAS,,,240.9,CALC,,,,,juv,,,,,,F,REC,RR,,,111316,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111316,,M,39.833,-67.667,,10,7,1985,200.0,EST,,,217.2,CALC,,,,,juv,100.0,KG,EST,100.0,,F,OBS,LL,,,111316,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111313,,M,39.867,-67.567,,10,7,1985,190.0,EST,,,206.5,CALC,,,,,juv,80.0,KG,EST,80.0,,U,OBS,LL,,,111313,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111304,,M,39.933,-67.483,,10,6,1985,150.0,EST,,,163.4,CALC,,,,,juv,,,,,,U,OBS,LL,,,111304,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111265,,M,39.583,-67.600,,10,22,1985,252.1,CALC,,,273.4,CALC,,,,,juv,183.0,KG,EST,183.0,,U,OBS,LL,,,111265,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111264,,M,39.583,-67.600,,10,22,1985,251.3,CALC,,,272.4,CALC,,,,,juv,181.0,KG,EST,181.0,,U,OBS,LL,,,111264,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111262,,M,39.600,-67.433,,10,22,1985,253.0,CALC,,,274.3,CALC,,,,,juv,185.0,KG,EST,185.0,,U,OBS,LL,,,111262,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111237,,M,39.367,-68.017,,10,25,1985,130.0,EST,,,141.8,CALC,,,,,juv,50.0,KG,EST,50.0,,M,OBS,LL,,,111237,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111216,,M,39.450,-68.267,,10,21,1985,120.0,EST,,,131.1,CALC,,,,,juv,45.0,KG,EST,45.0,,M,OBS,LL,,,111216,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111207,,M,39.450,-67.450,,10,18,1985,170.0,EST,,,184.9,CALC,,,,,juv,90.0,KG,EST,90.0,,F,OBS,LL,,,111207,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111123,,M,39.450,-68.117,,10,15,1985,100.0,EST,,,109.5,CALC,,,,,neo,30.0,KG,EST,30.0,,F,OBS,LL,,,111123,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,111106,,M,39.500,-67.600,,10,14,1985,180.0,EST,,,195.7,CALC,,,,,juv,70.0,KG,EST,70.0,,M,OBS,LL,,,111106,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110962,,M,40.333,-73.167,,8,30,1986,71.0,MEAS,,,78.3,CALC,,,,,neo,3.0,KG,EST,3.0,,F,REC,RR,,,110962,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110929,,M,40.517,-72.667,,7,23,1987,122.0,EST,,,133.2,CALC,,,,,juv,18.0,KG,EST,18.0,,F,REC,RR,,,110929,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110718,,M,40.467,-72.967,,8,10,1997,61.0,MEAS,,,67.5,CALC,,,,,neo,14.0,KG,EST,14.0,,M,REC,RR,,,110718,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110698,,M,39.567,-73.517,,7,11,1992,115.4,CALC,,,137.0,EST,,,,,juv,23.0,KG,EST,23.0,,F,REC,RR,,,110698,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110694,,M,39.100,-73.683,,7,2,1988,102.9,CALC,,,122.0,EST,,,,,neo,16.0,KG,EST,16.0,,F,REC,RR,,,110694,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110674,,M,40.233,-72.750,,8,8,1987,137.0,EST,,,149.4,CALC,,,,,juv,23.0,KG,EST,23.0,,F,REC,RR,,,110674,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,110670,,M,38.617,-74.450,,7,8,1987,121.0,MEAS,,,132.1,CALC,,,,,juv,,,,,,F,REC,RR,,,110670,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110670,,M,40.333,-73.233,,7,18,1986,74.0,EST,,,81.5,CALC,,,,,neo,4.0,KG,EST,4.0,,F,REC,RR,,,110670,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,110665,,M,40.233,-72.617,,6,27,1987,122.0,EST,,,133.2,CALC,,,,,juv,20.0,KG,EST,20.0,,F,REC,RR,,,110665,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109915,,M,40.650,-70.350,,7,21,1986,122.0,EST,,,133.2,CALC,,,,,juv,,,,,,M,BIO,LL,,,109915,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109866,,M,40.317,-69.500,,7,4,1986,183.0,EST,,,198.9,CALC,,,,,juv,,,,,,M,BIO,LL,,,109866,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109712,,M,40.783,-70.483,,9,20,1985,122.0,EST,,,133.2,CALC,,,,,juv,,,,,,F,BIO,HL,,,109712,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109711,,M,40.833,-70.883,,8,18,1985,122.0,EST,,,133.2,CALC,,,,,juv,,,,,,U,BIO,HL,,,109711,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109502,,M,40.150,-72.683,,6,23,1986,183.0,EST,,,198.9,CALC,,,,,juv,45.0,KG,EST,45.0,,M,REC,RR,,,109502,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109501,,M,40.150,-72.683,,6,23,1986,213.0,EST,,,231.2,CALC,,,,,juv,68.0,KG,EST,68.0,,U,REC,RR,,,109501,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109423,,M,43.183,-46.067,,7,9,1990,43.3,CALC,,,51.0,EST,,,,,neo,4.0,KG,EST,4.0,,U,COM,LL,,,109423,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109421,,M,39.000,-69.500,,10,26,1985,50.8,CALC,,,60.0,EST,,,,,neo,5.0,KG,EST,5.0,,U,REC,RR,,,109421,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109420,,M,39.000,-69.500,,10,24,1985,45.0,CALC,,,53.0,EST,,,,,neo,5.0,KG,EST,5.0,,U,REC,RR,,,109420,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109354,,M,40.750,-71.433,,8,16,1985,150.0,EST,,,163.4,CALC,,,,,juv,,,,,,U,REC,RR,,,109354,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,109354,,M,39.617,-72.450,,9,4,1985,139.0,EST,,,151.5,CALC,,,,,juv,,,,,,U,COM,LL,,,109354,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109234,,M,40.117,-73.367,,7,12,1986,51.7,CALC,,,61.0,EST,,,,,neo,7.0,KG,EST,7.0,,F,REC,RR,,,109234,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,109233,,M,39.500,-73.583,,7,11,1986,76.9,CALC,,,91.0,EST,,,,,neo,18.0,KG,EST,18.0,,M,REC,RR,,,109233,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108850,,M,41.900,-70.383,,6,27,1987,205.2,CALC,,,244.0,EST,,,,,juv,,,,,,U,REC,RR,,,108850,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108798,,M,39.517,-73.150,,6,14,1986,91.0,EST,,,99.8,CALC,,,,,neo,,,,,,F,REC,RR,,,108798,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108762,,M,40.000,-73.367,,7,13,1987,91.0,EST,,,99.8,CALC,,,,,neo,14.0,KG,EST,14.0,,F,REC,RR,,,108762,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108749,,M,39.417,-73.083,,6,20,1990,198.0,EST,,,215.1,CALC,,,,,juv,79.0,KG,EST,79.0,,U,REC,RR,,,108749,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108742,,M,39.483,-73.500,,6,26,1996,122.0,EST,,,133.2,CALC,,,,,juv,23.0,KG,EST,23.0,,U,REC,RR,,,108742,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108741,,M,39.567,-73.483,,6,26,1996,152.0,EST,,,165.5,CALC,,,,,juv,36.0,KG,EST,36.0,,U,REC,RR,,,108741,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108720,,M,39.050,-73.900,,6,19,1987,102.9,CALC,,,122.0,EST,,,,,neo,23.0,KG,EST,23.0,,F,REC,RR,,,108720,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,108653,,M,40.767,-71.583,,7,27,1986,142.0,MEAS,,,154.8,CALC,,,,,juv,,,,,,U,REC,RR,,,108653,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108653,,M,41.200,-71.200,,8,16,1985,111.0,EST,,,122.0,EST,,,,,juv,18.0,KG,EST,18.0,,U,REC,RR,,,108653,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108652,,M,41.017,-71.250,,8,15,1985,89.4,CALC,,,106.0,EST,,,,,neo,14.0,KG,EST,14.0,,U,REC,RR,,,108652,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108524,,M,40.067,-73.467,,6,28,1988,86.1,CALC,,,102.0,EST,,,,,neo,16.0,KG,EST,16.0,,U,REC,RR,,,108524,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108399,,M,39.883,-72.650,,7,14,1992,96.0,EST,,,105.2,CALC,,,,,neo,,,,,,F,REC,RR,,,108399,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108279,,M,38.750,-73.650,,6,19,1987,115.4,CALC,,,137.0,EST,,,,,juv,34.0,KG,EST,34.0,,U,REC,RR,,,108279,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108264,,M,38.783,-74.833,,7,14,1985,105.4,CALC,,,125.0,MEAS,,,,,neo,25.0,KG,EST,25.0,,F,REC,RR,,,108264,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108239,,M,40.033,-73.533,,7,19,1986,107.0,EST,,,117.1,CALC,,,,,juv,27.0,KG,EST,27.0,,F,REC,RR,,,108239,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108133,,M,38.250,-74.567,,6,28,1989,152.0,EST,,,165.5,CALC,,,,,juv,54.0,KG,EST,54.0,,U,REC,RR,,,108133,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108132,,M,38.283,-74.450,,6,25,1989,152.0,EST,,,165.5,CALC,,,,,juv,45.0,KG,EST,45.0,,F,REC,RR,,,108132,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108064,,M,40.167,-73.000,,7,29,1987,122.0,EST,,,133.2,CALC,,,,,juv,18.0,KG,EST,18.0,,F,REC,RR,,,108064,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108061,,M,40.167,-73.000,,7,29,1987,68.5,CALC,,,81.0,MEAS,,,,,neo,4.0,KG,EST,4.0,,M,REC,RR,,,108061,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,108032,,M,39.733,-70.300,,5,21,1985,152.0,EST,,,165.5,CALC,,,,,juv,,,,,,F,BIO,LL,,,108032,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107993,,M,38.800,-72.883,,5,19,1985,152.0,EST,,,165.5,CALC,,,,,juv,,,,,,M,BIO,LL,,,107993,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107986,,M,36.767,-74.633,,5,18,1985,213.0,EST,,,231.2,CALC,,,,,juv,,,,,,F,BIO,LL,,,107986,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107985,,M,35.967,-74.900,,5,17,1985,112.0,MEAS,,,122.5,CALC,,,,,juv,14.0,KG,MEAS,14.0,,M,BIO,LL,,,107985,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107969,,M,35.967,-74.900,,5,17,1985,152.0,EST,,,165.5,CALC,,,,,juv,,,,,,M,BIO,LL,,,107969,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,107800,,M,24.400,-89.300,,3,30,1989,214.0,EST,,,232.3,CALC,,,,,juv,,,,,,F,COM,LL,,,107800,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107800,,M,35.583,-74.833,,5,11,1985,137.0,EST,,,149.4,CALC,,,,,juv,,,,,,F,BIO,LL,,,107800,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107785,,M,35.800,-74.883,,5,10,1985,152.0,EST,,,165.5,CALC,,,,,juv,,,,,,F,BIO,LL,,,107785,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107776,,M,35.800,-74.883,,5,10,1985,122.0,EST,,,133.2,CALC,,,,,juv,,,,,,M,BIO,LL,,,107776,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107768,,M,35.800,-74.883,,5,10,1985,134.0,MEAS,,,146.1,CALC,,,,,juv,,,,,,F,BIO,LL,,,107768,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107764,,M,35.800,-74.883,,5,10,1985,137.0,EST,,,149.4,CALC,,,,,juv,,,,,,F,BIO,LL,,,107764,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107734,,M,35.717,-74.850,,5,10,1985,91.0,EST,,,99.8,CALC,,,,,neo,,,,,,U,BIO,LL,,,107734,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107729,,M,35.717,-74.850,,5,10,1985,137.0,EST,,,149.4,CALC,,,,,juv,38.0,KG,EST,38.0,,F,BIO,LL,,,107729,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107724,,M,36.483,-74.667,,5,9,1985,132.0,EST,,,144.0,CALC,,,,,juv,34.0,KG,EST,34.0,,M,BIO,LL,,,107724,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107723,,M,36.483,-74.667,,5,9,1985,152.0,EST,,,165.5,CALC,,,,,juv,45.0,KG,EST,45.0,,U,BIO,LL,,,107723,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107719,,M,36.483,-74.667,,5,9,1985,168.0,EST,,,182.8,CALC,,,,,juv,56.0,KG,EST,56.0,,F,BIO,LL,,,107719,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107708,,M,36.700,-74.600,,5,9,1985,168.0,EST,,,182.8,CALC,,,,,juv,,,,,,M,BIO,LL,,,107708,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107704,,M,36.700,-74.600,,5,9,1985,168.0,EST,,,182.8,CALC,,,,,juv,,,,,,U,BIO,LL,,,107704,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107703,,M,36.700,-74.600,,5,9,1985,168.0,EST,,,182.8,CALC,,,,,juv,,,,,,M,BIO,LL,,,107703,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107702,,M,36.700,-74.600,,5,9,1985,168.0,EST,,,182.8,CALC,,,,,juv,68.0,KG,EST,68.0,,M,BIO,LL,,,107702,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107695,,M,39.967,-67.300,,7,16,1985,210.3,CALC,,,250.0,EST,,,,,juv,45.0,KG,EST,45.0,,U,OBS,LL,,,107695,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,107622,,M,40.050,-67.417,,7,19,1985,159.9,CALC,,,190.0,EST,,,,,juv,80.0,KG,EST,80.0,,U,OBS,LL,,,107622,SMA_COASTSPAN.xlslx
