SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO, ,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,PCL_CM,PCL_DET,TL_CM,TL_DET,STL_CM,STL_DET,SL_CM,SL_DET,LENGTHS_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,SEX,OCC,GEAR,LOC,NOTES,Source ID,SourceFile
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,34.613,-76.535,4/21/06,4,21,2006,70,EST,,,84.8,CALC,,,,,,,juv,2.3,KG,EST,2.3,U,OBS,GN,,,C43004_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,34.665,-76.556,4/21/06,4,21,2006,45,MEAS,,,56,MEAS,,,,,,,neo,0.7,KG,MEAS,0.7,M,OBS,GN,,,F67026_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,34.665,-76.556,4/21/06,4,21,2006,46,MEAS,,,57,MEAS,,,,,,,neo,0.7,KG,MEAS,0.7,F,OBS,GN,,,F67026_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.482,-79.519,6/15/06,6,15,2006,47.8,MEAS,,,58.3,CALC,60.5,MEAS,,,,,neo,,,,,F,BIO,GN,Morgan Island,,20060080_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.766,-75.456,6/21/06,6,21,2006,128,MEAS,,,159,MEAS,,,,,,,adu,22.7,KG,MEAS,22.7,M,OBS,GN,,,F89026_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.775,-75.47,6/21/06,6,21,2006,107,MEAS,,,128,MEAS,,,,,,,juv,11.8,KG,MEAS,11.8,M,OBS,GN,,,F89026_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.778,-75.475,6/21/06,6,21,2006,90,MEAS,,,108,MEAS,,,,,,,juv,8.2,KG,MEAS,8.2,M,OBS,GN,,,F89026_0001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.778,-75.475,6/21/06,6,21,2006,94,MEAS,,,113,MEAS,,,,,,,juv,9.1,KG,MEAS,9.1,M,OBS,GN,,,F89026_0001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.778,-75.475,6/21/06,6,21,2006,123,MEAS,,,148,MEAS,,,,,,,juv,19.1,KG,MEAS,19.1,M,OBS,GN,,,F89026_0001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.734,-75.498,6/22/06,6,22,2006,112,MEAS,,,136,MEAS,,,,,,,juv,17.2,KG,MEAS,17.2,M,OBS,GN,,,F89027_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.736,-75.519,6/22/06,6,22,2006,83,MEAS,,,100,MEAS,,,,,,,juv,5.4,KG,MEAS,5.4,F,OBS,GN,,,F89027_0001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.736,-75.519,6/22/06,6,22,2006,111,MEAS,,,134,MEAS,,,,,,,juv,11.3,KG,MEAS,11.3,M,OBS,GN,,,F89027_0001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.736,-75.511,6/22/06,6,22,2006,85,MEAS,,,105,MEAS,,,,,,,juv,6.4,KG,MEAS,6.4,M,OBS,GN,,,F89027_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.736,-75.511,6/22/06,6,22,2006,105,MEAS,,,130,MEAS,,,,,,,juv,13.2,KG,MEAS,13.2,M,OBS,GN,,,F89027_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.736,-75.511,6/22/06,6,22,2006,110,MEAS,,,134,MEAS,,,,,,,juv,13.6,KG,MEAS,13.6,M,OBS,GN,,,F89027_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,37.736,-75.511,6/22/06,6,22,2006,116,MEAS,,,140,MEAS,,,,,,,juv,15.9,KG,MEAS,15.9,F,OBS,GN,,,F89027_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,33.01,-78.515,7/10/06,7,10,2006,48.4,MEAS,,,59,CALC,61,MEAS,,,,,neo,,,,,F,BIO,GN,Bulls Bay - Five Fathom Creek,,20060139_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,33.01,-78.515,7/10/06,7,10,2006,54.3,MEAS,,,66,CALC,68.3,MEAS,,,,,neo,,,,,F,BIO,GN,Bulls Bay - Five Fathom Creek,,20060135_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,O,,,,,,31.151,-81.44,7/11/06,7,11,2006,52.5,MEAS,,,66.1,MEAS,,,,,,,neo,,,,,M,BIO,LL,BACK RIVER,,0711200604LL,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,O,,,,,,31.151,-81.44,7/11/06,7,11,2006,54.5,MEAS,,,68.3,MEAS,,,,,,,neo,,,,,F,BIO,LL,BACK RIVER,,0711200604LL,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,33.035,-78.454,7/12/06,7,12,2006,55,MEAS,,,66.9,CALC,70,MEAS,,,,,neo,,,,,F,BIO,GN,Bulls Bay Harbor River small gillnet,,20060141_2,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,VIMS,O,,,,,,36.73,-75.873,7/19/06,7,19,2006,115,MEAS,104,MEAS,144,MEAS,,,,,,,juv,,,,,F,BIO,LL,,,LL20060701004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.631,-79.734,7/20/06,7,20,2006,57.5,MEAS,,,69.9,CALC,72.7,MEAS,,,,,neo,,,,,M,BIO,GN,North Edisto - Wadmalaw Point,,20060164_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,O,,,,,,31.095,-81.443,8/10/06,8,10,2006,60,MEAS,,,74.8,MEAS,,,,,,,juv,,,,,F,BIO,LL,BEHIND JEKYLL JETTY,,0810200602LL,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,VIMS,O,,,,,,36.69,-75.916,8/22/06,8,22,2006,107.8,CALC,96,MEAS,130,MEAS,,,,,,,juv,,,,,M,BIO,LL,,,LL20060801003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,VIMS,O,,,,,,37.273,-75.772,8/23/06,8,23,2006,153,CALC,135,MEAS,184,MEAS,,,,,,,adu,,,,,F,BIO,LL,,,LL20060801005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,O,,,,,,30.929,-81.451,8/24/06,8,24,2006,62.1,MEAS,,,78,MEAS,,,,,,,juv,,,,,F,BIO,LL,CUMBERLAND HIGHPOINT,,0824200602LL,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,34.66,-76.578,9/26/06,9,26,2006,91,EST,,,109.9,CALC,,,,,,,juv,,,,,U,OBS,GN,,,C43015_0001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.683,-75.427,10/17/06,10,17,2006,81.2,CALC,,,98.2,CALC,,,,,,,juv,6.8,KG,EST,6.8,F,OBS,GN,,,C54046_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.683,-75.427,10/17/06,10,17,2006,81.2,CALC,,,98.2,CALC,,,,,,,juv,6.8,KG,EST,6.8,F,OBS,GN,,,C54046_0002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.688,-75.452,10/17/06,10,17,2006,84.5,CALC,,,102.2,CALC,,,,,,,juv,7.7,KG,EST,7.7,M,OBS,GN,,,C54046_0007,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.689,-75.439,10/17/06,10,17,2006,81.2,CALC,,,98.2,CALC,,,,,,,juv,6.8,KG,EST,6.8,F,OBS,GN,,,C54046_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.689,-75.429,10/17/06,10,17,2006,63.2,CALC,,,76.7,CALC,,,,,,,juv,3.2,KG,EST,3.2,U,OBS,GN,,,C54046_0005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.689,-75.429,10/17/06,10,17,2006,63.2,CALC,,,76.7,CALC,,,,,,,juv,3.2,KG,MEAS,3.2,U,OBS,GN,,,C54046_0005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.689,-75.429,10/17/06,10,17,2006,79.3,CALC,,,96,CALC,,,,,,,juv,6.4,KG,EST,6.4,U,OBS,GN,,,C54046_0005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.689,-75.42,10/17/06,10,17,2006,84.5,CALC,,,102.2,CALC,,,,,,,juv,7.7,KG,MEAS,7.7,M,OBS,GN,,,C54046_0006,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,30.848,-81.409,5/22/07,5,22,2007,54.5,MEAS,,,80,MEAS,,,,,,,neo,2,KG,MEAS,2,M,BIO,LL,,,17070522002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.197,-75.673,5/23/07,5,23,2007,106,EST,,,127.9,CALC,,,,,,,juv,15.9,KG,EST,15.9,U,OBS,GN,,,G20002_0003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.197,-75.673,5/23/07,5,23,2007,107,EST,,,129,CALC,,,,,,,juv,16.8,KG,EST,16.8,U,OBS,GN,,,G20002_0003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.175,-75.723,5/25/07,5,25,2007,95.9,CALC,,,115.8,CALC,,,,,,,juv,11.3,KG,EST,11.3,U,OBS,GN,,,G21005_0003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,31.303,-81.143,5/31/07,5,31,2007,82.3,MEAS,,,103.9,MEAS,,,,,,,juv,6.5,KG,MEAS,6.5,M,BIO,LL,,,17070531002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.147,-75.829,6/11/07,6,11,2007,135,EST,,,162.5,CALC,,,,,,,adu,12.7,KG,EST,12.7,M,OBS,GN,,,G20007_0007,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.147,-75.829,6/11/07,6,11,2007,150,EST,,,180.5,CALC,,,,,,,adu,15.9,KG,EST,15.9,F,OBS,GN,,,G20007_0007,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,O,,,,,,30.927,-81.454,7/9/07,7,9,2007,52.8,MEAS,,,66.6,MEAS,,,,,,,neo,,,,,M,BIO,LL,CUMBERLAND RIVER; TERRAPIN POINT,,0709200704LL,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,O,,,,,,31.166,-81.432,7/10/07,7,10,2007,52.1,MEAS,,,66.3,MEAS,,,,,,,neo,,,,,F,BIO,LL,BACK RIVER NEAR CAUSEWAY,,0710200705LL,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.317,-79.283,7/12/07,7,12,2007,70.4,MEAS,,,85.3,CALC,88.5,MEAS,,,,,juv,,,,,F,BIO,LL,Port Royal Sound,,20070128_5,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,31.195,-81.279,7/12/07,7,12,2007,50,MEAS,,,53.3,MEAS,,,,,,,neo,1.5,KG,MEAS,1.5,F,BIO,LL,,,17070712001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,31.195,-81.279,7/12/07,7,12,2007,56.6,MEAS,,,71.2,MEAS,,,,,,,neo,2.2,KG,MEAS,2.2,M,BIO,LL,,,17070712001,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.445,-79.683,7/17/07,7,17,2007,110,MEAS,,,132.6,CALC,,,,,,,juv,,,,,,BIO,LL,St. Helena Sound,,20070158_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.445,-79.596,7/18/07,7,18,2007,110,MEAS,,,132.6,CALC,,,,,,,juv,,,,,,BIO,LL,St. Helena Sound,,20070166_3,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.445,-79.567,7/18/07,7,18,2007,52.5,MEAS,,,63.9,CALC,66.2,MEAS,,,,,neo,,,,,M,BIO,LL,St. Helena Sound,,20070162_2,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.446,-79.593,7/18/07,7,18,2007,90,MEAS,,,108.7,CALC,,,,,,,juv,,,,,,BIO,LL,St. Helena Sound,,20070169_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,VIMS,O,,,,,,36.909,-75.736,7/18/07,7,18,2007,96,MEAS,86,MEAS,121,MEAS,,,,,,,juv,,,,,M,BIO,LL,,,LL20070701003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,VIMS,O,,,,,,36.909,-75.736,7/18/07,7,18,2007,105,MEAS,95,MEAS,133,MEAS,,,,,,,juv,,,,,M,BIO,LL,,,LL20070701003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,VIMS,O,,,,,,37.121,-75.733,7/18/07,7,18,2007,110,MEAS,102,MEAS,146,MEAS,,,,,,,juv,,,,,M,BIO,LL,,,LL20070701004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,30.769,-81.441,7/25/07,7,25,2007,71.9,MEAS,,,90.5,MEAS,,,,,,,juv,5,KG,MEAS,5,F,BIO,LL,,,17070725003,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,blacktip,SHR_OBS,O,N,,,NA,NA,32.785,-79.735,7/30/07,7,30,2007,52.6,WT_FL,,,,,,,,,,NP,neo,1.81,KG,,1.81,,COM,TR,,WT_KG is avg wt per fish.,,CCL_SHROBS.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,33.155,-78.861,8/9/07,8,9,2007,90,MEAS,,,108.7,CALC,,,,,,,juv,,,,,,BIO,LL,Winyah Bay-E. bank,,20070248_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/DE,O,,,,,,38.904,-75.271,8/11/07,8,11,2007,96,MEAS,,,113,MEAS,,,,,,,juv,11.5,KG,MEAS,11.5,F,BIO,LL,Delaware Bay,,70811ST112,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,30.931,-81.261,8/14/07,8,14,2007,59.8,MEAS,,,75.4,MEAS,,,,,,,neo,2.1,KG,MEAS,2.1,M,BIO,LL,,,17070814005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,33.035,-78.454,8/16/07,8,16,2007,56,MEAS,,,68.1,CALC,70.3,MEAS,,,,,neo,,,,,M,BIO,GN,Bulls Bay Harbor River small gillnet,,20070261_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.631,-79.734,8/21/07,8,21,2007,60,MEAS,,,72.9,CALC,75.2,MEAS,,,,,juv,,,,,F,BIO,GN,North Edisto - Wadmalaw Point,,20070264_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.631,-79.734,8/21/07,8,21,2007,63,MEAS,,,76.4,CALC,79.5,MEAS,,,,,juv,,,,,M,BIO,GN,North Edisto - Wadmalaw Point,,20070267_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.729,-78.108,8/23/07,8,23,2007,65.5,MEAS,,,79.4,CALC,82.7,MEAS,,,,,juv,,,,,F,BIO,LL,Morris Island- Schooner Creek,,20070282_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,31.365,-81.238,9/11/07,9,11,2007,59.8,MEAS,,,75.3,MEAS,,,,,,,neo,2.5,KG,MEAS,2.5,F,BIO,LL,,,17070911002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC TRAWL,O,,,,,,37.479,-75.446,9/20/07,9,20,2007,94.3,CALC,,,113.9,CALC,119,MEAS,,,,,juv,10.8,KG,MEAS,10.8,U,BIO,BOTTOM TRAWL,,,200709_75,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.73,-75.467,9/25/07,9,25,2007,122,EST,,,147,CALC,,,,,,,juv,45.4,KG,EST,45.4,U,OBS,GN,,,G21024_0005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.73,-75.462,9/25/07,9,25,2007,48,MEAS,,,56,MEAS,,,,,,,neo,0.9,KG,MEAS,0.9,U,OBS,GN,,,G21024_0010,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.73,-75.462,9/25/07,9,25,2007,56,MEAS,,,70,MEAS,,,,,,,neo,2,KG,MEAS,2,U,OBS,GN,,,G21024_0010,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.254,-75.503,10/17/07,10,17,2007,120,EST,,,144.6,CALC,,,,,,,juv,11.3,KG,EST,11.3,M,OBS,GN,,,G20029_0008,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,36.688,-75.224,10/22/07,10,22,2007,32,EST,,,39.4,CALC,,,,,,,neo,2.7,KG,EST,2.7,M,OBS,BOTTOM TRAWL,,,G20030_0004,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.799,-75.021,11/14/07,11,14,2007,62,MEAS,,,77,MEAS,,,,,,,juv,4.1,KG,MEAS,4.1,F,OBS,BOTTOM TRAWL,,,G21037_0005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,NEFSC OBSERVER PROGRAM,O,,,,,,35.799,-75.021,11/14/07,11,14,2007,71,MEAS,,,88,MEAS,,,,,,,juv,6.4,KG,MEAS,6.4,F,OBS,BOTTOM TRAWL,,,G21037_0005,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,GNOP,O,N,NA,,NA,NA,27.67,-80.305,11/30/07,,,2008,71,,,,,,,,,,,,juv,NP,NP,,NP,M,OBS,GN,SA,79GNJ/255,,CCL_GNOP.xlsx
Carcharhinus limbatus,Blacktip,GNOP,O,N,NA,,NA,NA,28.42,-80.472,11/30/07,,,2008,111,,,,,,,,,,,,juv,NP,NP,,NP,F,OBS,GN,SA,211GNJ/281,,CCL_GNOP.xlsx
Carcharhinus limbatus,Blacktip,GNOP,O,N,NA,,NA,NA,28.42,-80.472,11/30/07,,,2008,126,,,,,,,,,,,,adu,NP,NP,,NP,F,OBS,GN,SA,211GNJ/281,,CCL_GNOP.xlsx
Carcharhinus limbatus,Blacktip,GNOP,O,N,NA,,NA,NA,28.523,-80.43,11/30/07,,,2008,71,,,,,,,,,,,,adu,NP,NP,,NP,M,OBS,GN,,101GNU/030,,CCL_GNOP.xlsx
Carcharhinus limbatus,Blacktip,GNOP,O,N,NA,,NA,NA,35.035,-76.068,11/30/07,,,2008,93,,,,,,,,,,,,juv,NP,NP,,NP,F,OBS,GN,SA,220BAD/016,,CCL_GNOP.xlsx
Carcharhinus limbatus,Blacktip,GNOP,O,N,NA,,NA,NA,37.83,-74.907,11/30/07,,,2008,135,,,,,,,,,,,,adu,NP,NP,,NP,F,OBS,GN,SA,212GNJ/282,,CCL_GNOP.xlsx
Carcharhinus limbatus,Blacktip,POP,O,N,NA,,,,29.133,-77.583,3/26/08,3,26,2008,70,FL_MEAS,,,,N,,,,,Estimated,NP,juv,NP,NP,,,NP,OBS,NS,,,,CCL_POP.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.418,-79.618,4/24/08,4,24,2008,97.9,CALC,,,118.1,CALC,122,MEAS,,,,,juv,,,,,,BIO,LL,St. Helena Sound-E. of egg bank,,20080081_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,33.194,-78.864,5/14/08,5,14,2008,138,MEAS,,,166.1,CALC,,,,,,,adu,,,,,,BIO,LL,Winyah Bay-outer channel-N side buoy 6A,,20080165_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/GADNR,,,,,,,30.79,-81.425,5/29/08,5,29,2008,67.5,MEAS,,,85.2,MEAS,,,,,,,juv,4.4,KG,MEAS,4.4,M,BIO,LL,,,17080529002,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.631,-79.734,6/9/08,6,9,2008,46.5,MEAS,,,56.7,CALC,58.5,MEAS,,,,,neo,,,,,F,BIO,GN,North Edisto - Wadmalaw Point,,20080235_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.631,-79.734,6/9/08,6,9,2008,46.5,MEAS,,,56.7,CALC,58.7,MEAS,,,,,neo,,,,,F,BIO,GN,North Edisto - Wadmalaw Point,,20080234_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.216,-79.384,6/12/08,6,12,2008,76,MEAS,,,92,CALC,94.8,MEAS,,,,,juv,,,,,F,BIO,LL,Port Royal Sound-off great No. breakers,,20080254_3,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.475,-79.693,6/16/08,6,16,2008,53.9,MEAS,,,65.6,CALC,67.6,MEAS,,,,,neo,,,,,F,BIO,LL,St. Helena Sound- off Edisto Beach,,20080271_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.483,-79.504,6/16/08,6,16,2008,70,MEAS,,,84.8,CALC,88.5,MEAS,,,,,juv,,,,,F,BIO,LL,St. Helena Sound-mouth of Morgan,,20080275_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.496,-79.514,6/16/08,6,16,2008,53.4,MEAS,,,65,CALC,67.4,MEAS,,,,,neo,,,,,M,BIO,LL,St. Helena Sound,,20080277_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.432,-79.614,6/17/08,6,17,2008,83.5,MEAS,,,101,CALC,104.9,MEAS,,,,,juv,,,,,F,BIO,LL,St. Helena Sound,,20080288_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.5,-79.46,6/17/08,6,17,2008,52.1,MEAS,,,63.4,CALC,65.8,MEAS,,,,,neo,,,,,M,BIO,LL,St. Helena Sound-Coosaw marker 18,,20080280_2,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.5,-79.46,6/17/08,6,17,2008,53,MEAS,,,64.5,CALC,66.4,MEAS,,,,,neo,,,,,M,BIO,LL,St. Helena Sound-Coosaw marker 18,,20080280_1,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.5,-79.46,6/17/08,6,17,2008,55,MEAS,,,66.9,CALC,69.2,MEAS,,,,,neo,,,,,F,BIO,LL,St. Helena Sound-Coosaw marker 18,,20080280_3,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.508,-79.436,6/17/08,6,17,2008,50,MEAS,,,60.9,CALC,,,,,,,neo,,,,,,BIO,LL,St. Helena Sound-mouth of Bull R.,,20080282_2,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,COASTSPAN/SCDNR,O,,,,,,32.508,-79.436,6/17/08,6,17,2008,140,MEAS,,,168.5,CALC,,,,,,,adu,,,,,,BIO,LL,St. Helena Sound-mouth of Bull R.,,20080282_1,Atlantic_CCL_COASTSPAN.xlsx
