SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,TL_CM,TL_DET,PFCFL_CM,SL_CM,LENGTHS_DET,LJFL_CM,LJFL_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,WT_MEAS,Dressed_WT_lb,SEX,OCC,GEAR,LOC,NOTES,Source_ID,SourceFile,DuplbyTagNo
Thunnus thynnus,Bluefin,CTS,T,Y,E000008,M,E,23.660,-79.130,5/22/1961,5,22,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,LL,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,E000044,M,E,23.660,-79.130,5/22/1961,5,22,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,LL,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,E000347,M,E,23.660,-79.130,5/22/1961,5,22,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002381,M,E,25.500,-79.330,6/1/1961,6,1,1961,243.1,RW_FL,,N,,,,,,NP,adu ,550,LB,,249.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002383,M,E,25.500,-79.330,6/1/1961,6,1,1961,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002384,M,E,25.500,-79.330,6/1/1961,6,1,1961,239.1,RW_FL,,N,,,,,,NP,adu ,525,LB,,238.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002385,M,E,25.500,-79.300,6/1/1961,6,1,1961,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002376,M,E,25.500,-79.330,6/5/1961,6,5,1961,201.6,RW_FL,,N,,,,,,NP,adu ,325,LB,,147.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002377,M,E,25.500,-79.330,6/5/1961,6,5,1961,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002380,M,E,25.500,-79.330,6/5/1961,6,5,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002379,M,E,25.500,-79.330,6/6/1961,6,6,1961,243.1,RW_FL,,N,,,,,,NP,adu ,550,LB,,249.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002391,M,E,25.500,-79.330,6/10/1961,6,10,1961,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002392,M,E,25.500,-79.330,6/10/1961,6,10,1961,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002393,M,E,25.500,-79.300,6/10/1961,6,10,1961,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002394,M,E,25.500,-79.330,6/10/1961,6,10,1961,230.7,RW_FL,,N,,,,,,NP,adu ,475,LB,,215.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002395,M,E,25.500,-79.330,6/10/1961,6,10,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002397,M,E,25.500,-79.330,6/10/1961,6,10,1961,193.6,RW_FL,,N,,,,,,NP,adu ,290,LB,,131.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002398,M,E,25.500,-79.330,6/10/1961,6,10,1961,221.8,RW_FL,,N,,,,,,NP,adu ,425,LB,,192.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002399,M,E,25.500,-79.330,6/10/1961,6,10,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002400,M,E,25.500,-79.330,6/10/1961,6,10,1961,189.9,RW_FL,,N,,,,,,NP,adu ,275,LB,,124.7,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002390,M,E,25.500,-79.330,6/12/1961,6,12,1961,250.7,RW_FL,,N,,,,,,NP,adu ,600,LB,,272.2,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002396,M,E,25.500,-79.330,6/12/1961,6,12,1961,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002387,M,E,25.500,-79.330,6/13/1961,6,13,1961,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002388,M,E,25.500,-79.330,6/13/1961,6,13,1961,201.6,RW_FL,,N,,,,,,NP,adu ,325,LB,,147.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D002389,M,E,25.500,-79.330,6/13/1961,6,13,1961,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,N,NA,R,NA,61.167,4.500,9/28/1961,9,28,1961,232.4,RW_FL,,N,,,,,,NP,adu ,220,KG,,220,R_WT_EST,,NP,UNK,PS,,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000291,M,E,25.500,-79.330,5/28/1962,5,28,1962,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000300,M,E,25.500,-79.330,5/29/1962,5,29,1962,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D000829,M,E,25.500,-79.330,5/30/1962,5,30,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D000830,M,E,25.500,-79.330,5/30/1962,5,30,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000292,M,E,25.500,-79.330,5/30/1962,5,30,1962,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000235,M,E,25.500,-79.330,5/31/1962,5,31,1962,230.7,RW_FL,,N,,,,,,NP,adu ,475,LB,,215.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D000827,M,E,25.500,-79.330,5/31/1962,5,31,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000294,M,E,25.500,-79.330,5/31/1962,5,31,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D000828,M,E,25.500,-79.330,6/1/1962,6,1,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000295,M,E,25.500,-79.330,6/2/1962,6,2,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000296,M,E,25.500,-79.330,6/2/1962,6,2,1962,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000297,M,E,25.500,-79.330,6/2/1962,6,2,1962,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000298,M,E,25.500,-79.330,6/2/1962,6,2,1962,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000968,M,E,25.500,-79.330,6/10/1962,6,10,1962,219.9,RW_FL,,N,,,,,,NP,adu ,415,LB,,188.2,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000969,M,E,25.500,-79.330,6/10/1962,6,10,1962,230.7,RW_FL,,N,,,,,,NP,adu ,475,LB,,215.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000114,M,E,25.500,-79.330,6/12/1962,6,12,1962,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000117,M,E,25.500,-79.330,6/12/1962,6,12,1962,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000119,M,E,25.500,-79.330,6/13/1962,6,13,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,F000299,M,E,25.500,-79.330,6/13/1962,6,13,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CA000852,M,E,25.500,-79.330,6/14/1962,6,14,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CA000853,M,E,25.500,-79.330,6/14/1962,6,14,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000839,M,E,25.500,-79.330,6/14/1962,6,14,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000965,M,E,25.500,-79.330,6/14/1962,6,14,1962,227.2,RW_FL,,N,,,,,,NP,adu ,455,LB,,206.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000966,M,E,25.500,-79.330,6/14/1962,6,14,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000104,M,E,25.500,-79.330,6/14/1962,6,14,1962,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000105,M,E,25.500,-79.330,6/14/1962,6,14,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000106,M,E,25.500,-79.330,6/14/1962,6,14,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000107,M,E,25.500,-79.330,6/14/1962,6,14,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000108,M,E,25.500,-79.330,6/14/1962,6,14,1962,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000109,M,E,25.500,-79.330,6/14/1962,6,14,1962,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000964,M,E,25.500,-79.330,6/15/1962,6,15,1962,218.9,RW_FL,,N,,,,,,NP,adu ,410,LB,,186,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000967,M,E,25.500,-79.330,6/15/1962,6,15,1962,227.2,RW_FL,,N,,,,,,NP,adu ,455,LB,,206.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CL000116,M,E,25.500,-79.330,6/15/1962,6,15,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000837,M,E,25.500,-79.330,6/16/1962,6,16,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000838,M,E,25.500,-79.330,6/16/1962,6,16,1962,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000440,M,E,25.500,-79.330,6/16/1962,6,16,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000441,M,E,25.500,-79.330,6/16/1962,6,16,1962,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000449,M,E,25.500,-79.330,6/16/1962,6,16,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000962,M,E,25.500,-79.330,6/16/1962,6,16,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000963,M,E,25.500,-79.330,6/16/1962,6,16,1962,229,RW_FL,,N,,,,,,NP,adu ,465,LB,,210.9,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000835,M,E,25.500,-79.330,6/20/1962,6,20,1962,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000836,M,E,25.500,-79.330,6/20/1962,6,20,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000448,M,E,25.500,-79.330,6/20/1962,6,20,1962,215.1,RW_FL,,N,,,,,,NP,adu ,390,LB,,176.9,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000833,M,E,25.500,-79.330,6/21/1962,6,21,1962,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CJ000834,M,E,25.500,-79.330,6/21/1962,6,21,1962,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,duplicate
Thunnus thynnus,Bluefin,CTS,T,N,NA,R,NA,60.667,4.567,8/4/1962,8,4,1962,221.4,RW_FL,,N,,,,,,NP,adu ,192,KG,,192,R_WT_EST,,NP,UNK,PS,,,,BFT_CTS.xlsx,duplicate
Thunnus thynnus,Bluefin,CTS,T,N,NA,R,NA,60.833,4.333,8/6/1962,8,6,1962,255.2,RW_FL,,N,,,,,,NP,adu ,286,KG,,286,R_WT_EST,,NP,UNK,PS,,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B020360,M,E,47.830,-53.000,8/20/1962,8,20,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B020361,M,E,47.830,-53.000,8/20/1962,8,20,1962,246.9,RW_FL,,N,,,,,,NP,adu ,575,LB,,260.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B020369,M,E,47.830,-53.000,8/21/1962,8,21,1962,235,RW_FL,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B020362,M,E,47.830,-53.000,8/22/1962,8,22,1962,239.1,RW_FL,,N,,,,,,NP,adu ,525,LB,,238.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B020363,M,E,47.830,-53.000,8/22/1962,8,22,1962,250.7,RW_FL,,N,,,,,,NP,adu ,600,LB,,272.2,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B020364,M,E,47.830,-53.000,8/22/1962,8,22,1962,254.4,RW_FL,,N,,,,,,NP,adu ,625,LB,,283.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,N,NA,R,NA,68.633,14.000,9/3/1962,9,3,1962,253.9,RW_FL,,N,,,,,,NP,adu ,282,KG,,282,R_WT_EST,,NP,UNK,PS,,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,D005965,M,E,36.950,-24.830,5/13/1963,5,13,1963,221.8,RW_FL,,N,,,,,,NP,adu ,425,LB,,192.8,R_WT_EST,,NP,UNK,LL,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000469,M,E,25.500,-79.330,5/19/1963,5,19,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000350,M,E,25.500,-79.330,5/20/1963,5,20,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000351,M,E,25.500,-79.330,5/20/1963,5,20,1963,230.7,RW_FL,,N,,,,,,NP,adu ,475,LB,,215.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000353,M,E,25.500,-79.330,5/20/1963,5,20,1963,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000354,M,E,25.500,-79.330,5/20/1963,5,20,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000460,M,E,25.500,-79.330,5/20/1963,5,20,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000461,M,E,25.500,-79.330,5/20/1963,5,20,1963,222.7,RW_FL,,N,,,,,,NP,adu ,430,LB,,195,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000464,M,E,25.500,-79.330,5/20/1963,5,20,1963,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000465,M,E,25.500,-79.330,5/20/1963,5,20,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000466,M,E,25.500,-79.330,5/20/1963,5,20,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000467,M,E,25.500,-79.330,5/20/1963,5,20,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,C014230,M,E,25.660,-79.330,5/20/1963,5,20,1963,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018310,M,E,25.500,-79.330,5/22/1963,5,22,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018311,M,E,25.500,-79.330,5/22/1963,5,22,1963,217,RW_FL,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018312,M,E,25.500,-79.330,5/22/1963,5,22,1963,212.1,RW_FL,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018313,M,E,25.500,-79.330,5/22/1963,5,22,1963,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018314,M,E,25.500,-79.330,5/22/1963,5,22,1963,243.1,RW_FL,,N,,,,,,NP,adu ,550,LB,,249.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018315,M,E,25.500,-79.330,5/22/1963,5,22,1963,207,RW_FL,,N,,,,,,NP,adu ,350,LB,,158.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,B018316,M,E,25.500,-79.330,5/22/1963,5,22,1963,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000355,M,E,25.500,-79.330,5/22/1963,5,22,1963,221.8,RW_FL,,N,,,,,,NP,adu ,425,LB,,192.8,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000356,M,E,25.500,-79.330,5/22/1963,5,22,1963,201.6,RW_FL,,N,,,,,,NP,adu ,325,LB,,147.4,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000357,M,E,25.500,-79.330,5/22/1963,5,22,1963,230.7,RW_FL,,N,,,,,,NP,adu ,475,LB,,215.5,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000358,M,E,25.500,-79.330,5/22/1963,5,22,1963,239.1,RW_FL,,N,,,,,,NP,adu ,525,LB,,238.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CI000359,M,E,25.500,-79.330,5/22/1963,5,22,1963,226.3,RW_FL,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,CK000951,M,E,25.500,-79.330,5/22/1963,5,22,1963,218.9,RW_FL,,N,,,,,,NP,adu ,410,LB,,186,R_WT_EST,,NP,UNK,RR,US,,,BFT_CTS.xlsx,   
